"Country","Age group","Gender","Location","Ebola measure","Case definition","Ebola data source","Epi week","Indicator type","Data package ID","Data as of","Outbreak identifier","Display Value","Numeric","Low","High","Comments"
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","06 to 12 July 2015 (2015-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Confirmed","Patient database","27 October to 02 November 2014 (2014-W44)","New","Data package 2016-05-11","","","3","3.00000","","",""
"Sierra Leone","","","KENEMA","Number of cases","Probable","Patient database","10 to 16 March 2014 (2014-W11)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Probable","Patient database","07 to 13 July 2014 (2014-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Patient database","21 to 27 April 2014 (2014-W17)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Probable","Patient database","22 to 28 June 2015 (2015-W26)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Confirmed","Patient database","06 to 12 January 2014 (2014-W02)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Confirmed","Situation report","15 to 21 February 2016 (2016-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Situation report","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Confirmed","Patient database","17 to 23 March 2014 (2014-W12)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","03 to 09 August 2015 (2015-W32)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Patient database","28 September to 04 October 2015 (2015-W40)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BO","Number of cases","Confirmed","Patient database","12 to 18 May 2014 (2014-W20)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Confirmed","Situation report","21 to 27 December 2015 (2015-W52)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Situation report","19 to 25 January 2015 (2015-W04)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","","Number of cases","Probable","Situation report","14 to 20 April 2014 (2014-W16)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","14 to 20 March 2016 (2016-W11)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Patient database","30 November to 06 December 2015 (2015-W49)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Situation report","04 to 10 January 2016 (2016-W01)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Patient database","27 April to 03 May 2015 (2015-W18)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Patient database","14 to 20 July 2014 (2014-W29)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Patient database","15 to 21 February 2016 (2016-W07)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Patient database","13 to 19 January 2014 (2014-W03)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Probable","Patient database","05 to 11 January 2015 (2015-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Patient database","16 to 22 June 2014 (2014-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Confirmed","Patient database","01 to 07 September 2014 (2014-W36)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Situation report","11 to 17 May 2015 (2015-W20)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Patient database","01 to 07 September 2014 (2014-W36)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Patient database","29 June to 05 July 2015 (2015-W27)","New","Data package 2016-05-11","","","3","3.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Patient database","17 to 23 August 2015 (2015-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Patient database","24 February to 02 March 2014 (2014-W09)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Confirmed","Patient database","22 to 28 December 2014 (2014-W52)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Patient database","12 to 18 May 2014 (2014-W20)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Probable","Patient database","19 to 25 October 2015 (2015-W43)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Patient database","03 to 09 August 2015 (2015-W32)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Probable","Patient database","20 to 26 January 2014 (2014-W04)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Situation report","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Probable","Patient database","08 to 14 February 2016 (2016-W06)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Situation report","21 to 27 July 2014 (2014-W30)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Situation report","04 to 10 August 2014 (2014-W32)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Situation report","31 March to 06 April 2014 (2014-W14)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Probable","Situation report","17 to 23 February 2014 (2014-W08)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Patient database","14 to 20 March 2016 (2016-W11)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Probable","Situation report","02 to 08 February 2015 (2015-W06)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Situation report","06 to 12 July 2015 (2015-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","17 to 23 November 2014 (2014-W47)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Patient database","23 to 29 November 2015 (2015-W48)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","21 to 27 March 2016 (2016-W12)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Probable","Patient database","25 to 31 January 2016 (2016-W04)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","","Number of cases","Confirmed","Situation report","19 to 25 May 2014 (2014-W21)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","","Number of cases","Probable","Situation report","04 to 10 August 2014 (2014-W32)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Situation report","26 May to 01 June 2014 (2014-W22)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","23 to 29 November 2015 (2015-W48)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Situation report","22 to 28 September 2014 (2014-W39)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Situation report","12 to 18 January 2015 (2015-W03)","New","Data package 2016-05-11","","","8","8.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Situation report","07 to 13 September 2015 (2015-W37)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Situation report","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","72","72.00000","","",""
"Sierra Leone","","","","Number of cases","Probable","Situation report","20 to 26 July 2015 (2015-W30)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Patient database","21 to 27 September 2015 (2015-W39)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","","Number of cases","Confirmed","Situation report","04 to 10 May 2015 (2015-W19)","New","Data package 2016-05-11","","","2","2.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Patient database","02 to 08 March 2015 (2015-W10)","New","Data package 2016-05-11","","","9","9.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Confirmed","Situation report","19 to 25 October 2015 (2015-W43)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Situation report","02 to 08 June 2014 (2014-W23)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Situation report","06 to 12 July 2015 (2015-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Patient database","06 to 12 April 2015 (2015-W15)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Probable","Patient database","09 to 15 February 2015 (2015-W07)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","22 to 28 February 2016 (2016-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Confirmed","Situation report","14 to 20 December 2015 (2015-W51)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Confirmed","Situation report","29 December 2014 to 04 January 2015 (2015-W01)","New","Data package 2016-05-11","","","3","3.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Patient database","17 to 23 August 2015 (2015-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Patient database","17 to 23 February 2014 (2014-W08)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","","Number of cases","Probable","Patient database","25 to 31 August 2014 (2014-W35)","New","Data package 2016-05-11","","","16","16.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Patient database","17 to 23 March 2014 (2014-W12)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KONO","Number of cases","Confirmed","Situation report","15 to 21 June 2015 (2015-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","14 to 20 April 2014 (2014-W16)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Patient database","30 November to 06 December 2015 (2015-W49)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","09 to 15 March 2015 (2015-W11)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Confirmed","Situation report","22 to 28 December 2014 (2014-W52)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Patient database","21 to 27 March 2016 (2016-W12)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Situation report","17 to 23 November 2014 (2014-W47)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Patient database","27 July to 02 August 2015 (2015-W31)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Situation report","02 to 08 November 2015 (2015-W45)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Situation report","31 March to 06 April 2014 (2014-W14)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Situation report","17 to 23 November 2014 (2014-W47)","New","Data package 2016-05-11","","","5","5.00000","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Patient database","25 April to 01 May 2016 (2016-W17)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Patient database","16 to 22 November 2015 (2015-W47)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Situation report","09 to 15 March 2015 (2015-W11)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","21 to 27 July 2014 (2014-W30)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Situation report","13 to 19 July 2015 (2015-W29)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Situation report","07 to 13 April 2014 (2014-W15)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Situation report","24 to 30 March 2014 (2014-W13)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KONO","Number of cases","Confirmed","Patient database","11 to 17 April 2016 (2016-W15)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Confirmed","Situation report","07 to 13 December 2015 (2015-W50)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","","Number of cases","Probable","Patient database","28 March to 03 April 2016 (2016-W13)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Patient database","06 to 12 October 2014 (2014-W41)","New","Data package 2016-05-11","","","59","59.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Probable","Situation report","04 to 10 January 2016 (2016-W01)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Patient database","20 to 26 April 2015 (2015-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Patient database","01 to 07 June 2015 (2015-W23)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Patient database","02 to 08 February 2015 (2015-W06)","New","Data package 2016-05-11","","","8","8.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Patient database","13 to 19 January 2014 (2014-W03)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Patient database","16 to 22 June 2014 (2014-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Patient database","09 to 15 February 2015 (2015-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Patient database","05 to 11 May 2014 (2014-W19)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Patient database","24 February to 02 March 2014 (2014-W09)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Probable","Situation report","18 to 24 May 2015 (2015-W21)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","","Number of cases","Confirmed","Situation report","21 to 27 December 2015 (2015-W52)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","","Number of cases","Probable","Patient database","13 to 19 April 2015 (2015-W16)","New","Data package 2016-05-11","","","5","5.00000","","",""
"Sierra Leone","","","","Number of cases","Probable","Situation report","07 to 13 March 2016 (2016-W10)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Confirmed","Situation report","08 to 14 September 2014 (2014-W37)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Patient database","03 to 09 August 2015 (2015-W32)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Confirmed","Situation report","27 October to 02 November 2014 (2014-W44)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Patient database","21 to 27 September 2015 (2015-W39)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Patient database","29 December 2014 to 04 January 2015 (2015-W01)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Situation report","03 to 09 February 2014 (2014-W06)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Situation report","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Situation report","12 to 18 January 2015 (2015-W03)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Probable","Situation report","28 December 2015 to 03 January 2016 (2015-W53)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Situation report","22 to 28 September 2014 (2014-W39)","New","Data package 2016-05-11","","","18","18.00000","","",""
"Sierra Leone","","","KONO","Number of cases","Confirmed","Situation report","12 to 18 October 2015 (2015-W42)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Probable","Patient database","01 to 07 June 2015 (2015-W23)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Patient database","14 to 20 March 2016 (2016-W11)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Situation report","04 to 10 January 2016 (2016-W01)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Probable","Situation report","02 to 08 June 2014 (2014-W23)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Patient database","15 to 21 December 2014 (2014-W51)","New","Data package 2016-05-11","","","40","40.00000","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Confirmed","Situation report","24 to 30 August 2015 (2015-W35)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Situation report","07 to 13 April 2014 (2014-W15)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Probable","Situation report","02 to 08 May 2016 (2016-W18)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Confirmed","Situation report","08 to 14 February 2016 (2016-W06)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Confirmed","Situation report","04 to 10 April 2016 (2016-W14)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Confirmed","Situation report","23 February to 01 March 2015 (2015-W09)","New","Data package 2016-05-11","","","16","16.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Confirmed","Situation report","20 to 26 April 2015 (2015-W17)","New","Data package 2016-05-11","","","8","8.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Probable","Patient database","12 to 18 May 2014 (2014-W20)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","30 March to 05 April 2015 (2015-W14)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BONTHE","Number of cases","Probable","Patient database","22 to 28 June 2015 (2015-W26)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Probable","Patient database","27 April to 03 May 2015 (2015-W18)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","MOYAMBA","Number of cases","Confirmed","Situation report","27 October to 09 November 2014 (2014-W45)","New","Data package 2016-05-11","","","41","41.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Patient database","28 September to 04 October 2015 (2015-W40)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","16 to 22 November 2015 (2015-W47)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Probable","Patient database","27 October to 09 November 2014 (2014-W45)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Patient database","18 to 24 January 2016 (2016-W03)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Confirmed","Situation report","11 to 17 May 2015 (2015-W20)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Confirmed","Situation report","27 January to 02 February 2014 (2014-W05)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Situation report","19 to 25 January 2015 (2015-W04)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PORT LOKO","Number of cases","Confirmed","Situation report","25 April to 01 May 2016 (2016-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Situation report","09 to 15 November 2015 (2015-W46)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","01 to 07 December 2014 (2014-W49)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Patient database","15 to 21 December 2014 (2014-W51)","New","Data package 2016-05-11","","","28","28.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Patient database","11 to 17 August 2014 (2014-W33)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Situation report","29 February to 06 March 2016 (2016-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Patient database","30 March to 05 April 2015 (2015-W14)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Probable","Patient database","10 to 16 March 2014 (2014-W11)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","21 to 27 April 2014 (2014-W17)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Probable","Patient database","23 February to 01 March 2015 (2015-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Patient database","27 July to 02 August 2015 (2015-W31)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Patient database","08 to 14 December 2014 (2014-W50)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Patient database","30 December 2013 to 05 January 2014 (2014-W01)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Probable","Patient database","30 June to 06 July 2014 (2014-W27)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","KENEMA","Number of cases","Probable","Patient database","15 to 21 June 2015 (2015-W25)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","06 to 12 April 2015 (2015-W15)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BOMBALI","Number of cases","Probable","Situation report","25 April to 01 May 2016 (2016-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Probable","Situation report","10 to 16 November 2014 (2014-W46)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","","Number of cases","Confirmed","Patient database","02 to 08 May 2016 (2016-W18)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KAILAHUN","Number of cases","Confirmed","Situation report","25 to 31 August 2014 (2014-W35)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","KENEMA","Number of cases","Confirmed","Patient database","20 to 26 July 2015 (2015-W30)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Situation report","22 to 28 February 2016 (2016-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Probable","Patient database","30 March to 05 April 2015 (2015-W14)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Sierra Leone","","","KAMBIA","Number of cases","Confirmed","Situation report","07 to 13 December 2015 (2015-W50)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","KOINADUGU","Number of cases","Confirmed","Situation report","21 to 27 July 2014 (2014-W30)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","TONKOLILI","Number of cases","Probable","Situation report","17 to 23 August 2015 (2015-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","PUJEHUN","Number of cases","Confirmed","Patient database","01 to 07 June 2015 (2015-W23)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BONTHE","Number of cases","Confirmed","Patient database","08 to 14 December 2014 (2014-W50)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","BO","Number of cases","Probable","Patient database","21 to 27 April 2014 (2014-W17)","New","Data package 2016-05-11","","","","","","",""
"Sierra Leone","","","WESTERN AREA URBAN","Number of cases","Probable","Patient database","18 to 24 August 2014 (2014-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Sierra Leone","","","WESTERN AREA RURAL","Number of cases","Confirmed","Patient database","21 to 27 March 2016 (2016-W12)","New","Data package 2016-05-11","","","","","","",""
